military_id,sightings_id,distance_miles
11.0,12305.0,9.726692961757536
11.0,12369.0,9.726692961757536
11.0,12395.0,9.726692961757536
11.0,12402.0,9.726692961757536
11.0,12447.0,9.726692961757536
11.0,12502.0,9.726692961757536
11.0,12557.0,9.726692961757536
11.0,12569.0,8.029038860634333
11.0,12901.0,9.726692961757536
11.0,13032.0,9.726692961757536
11.0,13102.0,9.726692961757536
11.0,13542.0,9.726692961757536
11.0,13543.0,9.726692961757536
11.0,13603.0,9.726692961757536
11.0,13826.0,9.726692961757536
11.0,13938.0,9.726692961757536
11.0,14069.0,8.029038860634333
11.0,14194.0,9.726692961757536
11.0,14536.0,9.726692961757536
11.0,14555.0,9.726692961757536
11.0,14567.0,9.726692961757536
11.0,14656.0,9.726692961757536
11.0,14688.0,9.726692961757536
11.0,14730.0,9.726692961757536
11.0,14751.0,9.726692961757536
11.0,15231.0,9.726692961757536
11.0,15319.0,9.726692961757536
11.0,15381.0,9.726692961757536
11.0,15471.0,9.726692961757536
11.0,15549.0,9.726692961757536
11.0,15608.0,9.726692961757536
11.0,16186.0,9.726692961757536
11.0,16464.0,9.726692961757536
11.0,16541.0,9.726692961757536
11.0,16584.0,9.726692961757536
11.0,16720.0,9.726692961757536
11.0,17182.0,9.726692961757536
11.0,17372.0,9.726692961757536
11.0,17484.0,9.726692961757536
11.0,17504.0,8.029038860634333
11.0,18248.0,9.726692961757536
11.0,19415.0,9.726692961757536
11.0,19434.0,9.726692961757536
11.0,19533.0,9.726692961757536
11.0,19690.0,9.726692961757536
11.0,19710.0,9.726692961757536
11.0,19878.0,9.726692961757536
11.0,20200.0,9.726692961757536
11.0,20399.0,9.726692961757536
11.0,20573.0,9.726692961757536
11.0,20926.0,9.726692961757536
11.0,21271.0,9.726692961757536
11.0,21383.0,9.726692961757536
11.0,21831.0,9.726692961757536
11.0,21832.0,9.726692961757536
11.0,21837.0,9.726692961757536
11.0,21848.0,9.726692961757536
11.0,22123.0,9.726692961757536
11.0,22576.0,9.726692961757536
11.0,22594.0,9.726692961757536
11.0,22596.0,9.726692961757536
11.0,22622.0,9.726692961757536
11.0,22821.0,9.726692961757536
11.0,23174.0,9.726692961757536
11.0,23224.0,9.726692961757536
12.0,2784.0,5.796201037932584
13.0,4712.0,5.3288119050033105
13.0,7548.0,5.3288119050033105
13.0,12301.0,5.3288119050033105
15.0,2978.0,3.2766967588386344
15.0,20077.0,9.785738501149318
15.0,20674.0,3.2766967588386344
16.0,450.0,5.758468727473098
16.0,8018.0,4.167734336230017
16.0,18036.0,4.676363969104357
17.0,523.0,9.13924817014535
17.0,579.0,9.13924817014535
17.0,966.0,9.13924817014535
17.0,1522.0,9.13924817014535
17.0,1528.0,9.13924817014535
17.0,2001.0,3.3795108714603335
17.0,2021.0,9.13924817014535
17.0,2343.0,9.13924817014535
17.0,2451.0,9.13924817014535
17.0,2825.0,9.13924817014535
17.0,3916.0,9.13924817014535
17.0,4052.0,9.13924817014535
17.0,4199.0,9.13924817014535
17.0,4223.0,9.13924817014535
17.0,4733.0,9.13924817014535
17.0,4776.0,9.13924817014535
17.0,5025.0,7.089989530538951
17.0,5128.0,9.13924817014535
17.0,5691.0,9.13924817014535
17.0,6320.0,9.13924817014535
17.0,6508.0,9.13924817014535
17.0,7879.0,4.94651057940506
17.0,8444.0,9.13924817014535
17.0,8554.0,9.13924817014535
17.0,10771.0,8.83075382230993
17.0,11108.0,9.13924817014535
17.0,13170.0,9.13924817014535
17.0,13281.0,9.13924817014535
17.0,13459.0,9.13924817014535
17.0,13741.0,9.13924817014535
17.0,13748.0,9.13924817014535
17.0,13918.0,9.13924817014535
17.0,14345.0,9.13924817014535
17.0,14475.0,9.13924817014535
17.0,15445.0,9.13924817014535
17.0,15690.0,9.13924817014535
17.0,15835.0,9.13924817014535
17.0,16615.0,9.13924817014535
17.0,17483.0,9.13924817014535
17.0,17948.0,9.13924817014535
17.0,17949.0,4.94651057940506
17.0,18174.0,9.13924817014535
17.0,18247.0,9.13924817014535
17.0,18322.0,4.94651057940506
17.0,19383.0,9.13924817014535
17.0,19818.0,9.13924817014535
17.0,20215.0,9.13924817014535
17.0,20449.0,9.13924817014535
17.0,20946.0,9.13924817014535
17.0,21489.0,9.13924817014535
17.0,21533.0,3.3795108714603335
17.0,21689.0,9.13924817014535
17.0,21694.0,5.601881693285144
17.0,21700.0,9.13924817014535
17.0,22167.0,9.13924817014535
17.0,22441.0,9.13924817014535
17.0,22744.0,9.13924817014535
17.0,22844.0,9.13924817014535
17.0,23058.0,3.3795108714603335
17.0,23060.0,9.13924817014535
20.0,2294.0,8.546967196501669
20.0,2964.0,8.546967196501669
20.0,2991.0,8.546967196501669
21.0,1959.0,6.449737454759147
21.0,5514.0,6.449737454759147
21.0,8196.0,6.449737454759147
21.0,10216.0,6.449737454759147
21.0,10613.0,6.449737454759147
21.0,19722.0,6.449737454759147
21.0,19836.0,6.449737454759147
22.0,1321.0,8.401845823483525
22.0,3560.0,8.401845823483525
22.0,5992.0,8.401845823483525
22.0,6185.0,8.401845823483525
22.0,8170.0,8.401845823483525
22.0,11922.0,8.401845823483525
22.0,16034.0,8.401845823483525
22.0,16742.0,8.401845823483525
22.0,19388.0,8.401845823483525
22.0,22341.0,8.401845823483525
23.0,22056.0,8.702686196302274
24.0,523.0,9.955288658450643
24.0,579.0,9.955288658450643
24.0,966.0,9.955288658450643
24.0,1522.0,9.955288658450643
24.0,1528.0,9.955288658450643
24.0,2001.0,1.7374558480244793
24.0,2021.0,9.955288658450643
24.0,2343.0,9.955288658450643
24.0,2451.0,9.955288658450643
24.0,2825.0,9.955288658450643
24.0,3916.0,9.955288658450643
24.0,4052.0,9.955288658450643
24.0,4199.0,9.955288658450643
24.0,4223.0,9.955288658450643
24.0,4733.0,9.955288658450643
24.0,4776.0,9.955288658450643
24.0,5025.0,9.247689933927505
24.0,5128.0,9.955288658450643
24.0,5691.0,9.955288658450643
24.0,6320.0,9.955288658450643
24.0,6508.0,9.955288658450643
24.0,7879.0,7.3749179323334415
24.0,8444.0,9.955288658450643
24.0,8554.0,9.955288658450643
24.0,10771.0,7.379697216264153
24.0,11108.0,9.955288658450643
24.0,13170.0,9.955288658450643
24.0,13281.0,9.955288658450643
24.0,13459.0,9.955288658450643
24.0,13741.0,9.955288658450643
24.0,13748.0,9.955288658450643
24.0,13918.0,9.955288658450643
24.0,14345.0,9.955288658450643
24.0,14475.0,9.955288658450643
24.0,15445.0,9.955288658450643
24.0,15690.0,9.955288658450643
24.0,15835.0,9.955288658450643
24.0,16615.0,9.955288658450643
24.0,17483.0,9.955288658450643
24.0,17948.0,9.955288658450643
24.0,17949.0,7.3749179323334415
24.0,18174.0,9.955288658450643
24.0,18247.0,9.955288658450643
24.0,18322.0,7.3749179323334415
24.0,19383.0,9.955288658450643
24.0,19818.0,9.955288658450643
24.0,20215.0,9.955288658450643
24.0,20449.0,9.955288658450643
24.0,20946.0,9.955288658450643
24.0,21489.0,9.955288658450643
24.0,21533.0,1.7374558480244793
24.0,21689.0,9.955288658450643
24.0,21694.0,7.8533365972555265
24.0,21700.0,9.955288658450643
24.0,22167.0,9.955288658450643
24.0,22441.0,9.955288658450643
24.0,22744.0,9.955288658450643
24.0,22844.0,9.955288658450643
24.0,23058.0,1.7374558480244793
24.0,23060.0,9.955288658450643
25.0,2416.0,3.0715472115879754
25.0,3386.0,3.0715472115879754
25.0,22241.0,3.0715472115879754
26.0,1312.0,8.28599258884233
26.0,8729.0,8.28599258884233
26.0,8946.0,8.28599258884233
26.0,12905.0,8.28599258884233
26.0,13254.0,8.28599258884233
26.0,20070.0,8.28599258884233
26.0,22086.0,8.28599258884233
27.0,1533.0,8.299060620436235
27.0,2716.0,4.037205881966027
27.0,4269.0,4.037205881966027
27.0,5625.0,8.299060620436235
27.0,7853.0,4.037205881966027
27.0,8163.0,8.299060620436235
27.0,8862.0,4.037205881966027
27.0,8911.0,4.037205881966027
27.0,9930.0,4.037205881966027
27.0,12744.0,4.037205881966027
27.0,15363.0,4.037205881966027
27.0,15461.0,4.037205881966027
27.0,15462.0,4.037205881966027
27.0,16811.0,8.299060620436235
27.0,18762.0,4.037205881966027
27.0,19216.0,8.299060620436235
27.0,20108.0,8.299060620436235
27.0,20112.0,8.299060620436235
27.0,21427.0,4.037205881966027
28.0,12784.0,8.806746510400268
29.0,224.0,3.9914036782277473
29.0,982.0,3.9914036782277473
29.0,1187.0,3.9914036782277473
29.0,1306.0,3.9914036782277473
29.0,2505.0,3.9914036782277473
29.0,3349.0,3.9914036782277473
29.0,3374.0,3.9914036782277473
29.0,3448.0,3.9914036782277473
29.0,3871.0,3.9914036782277473
29.0,3947.0,3.9914036782277473
29.0,4133.0,3.9914036782277473
29.0,4139.0,3.9914036782277473
29.0,4730.0,3.9914036782277473
29.0,4855.0,3.9914036782277473
29.0,5366.0,3.9914036782277473
29.0,5633.0,3.9914036782277473
29.0,5751.0,3.9914036782277473
29.0,6003.0,3.9914036782277473
29.0,6004.0,3.9914036782277473
29.0,6353.0,3.9914036782277473
29.0,6384.0,3.9914036782277473
29.0,6475.0,3.9914036782277473
29.0,6745.0,3.9914036782277473
29.0,6848.0,3.9914036782277473
29.0,6944.0,3.9914036782277473
29.0,6945.0,3.9914036782277473
29.0,7277.0,3.9914036782277473
29.0,7318.0,3.9914036782277473
29.0,7753.0,3.9914036782277473
29.0,7754.0,3.9914036782277473
29.0,7850.0,3.9914036782277473
29.0,8045.0,3.9914036782277473
29.0,8250.0,3.9914036782277473
29.0,8438.0,3.9914036782277473
29.0,8489.0,3.9914036782277473
29.0,8519.0,3.9914036782277473
29.0,8881.0,3.9914036782277473
29.0,9172.0,3.9914036782277473
29.0,9295.0,3.9914036782277473
29.0,9323.0,3.9914036782277473
29.0,9613.0,3.9914036782277473
29.0,9649.0,3.9914036782277473
29.0,9678.0,3.9914036782277473
29.0,10753.0,3.9914036782277473
29.0,11271.0,3.9914036782277473
29.0,11538.0,3.9914036782277473
29.0,12142.0,3.9914036782277473
29.0,12718.0,3.9914036782277473
29.0,13065.0,3.9914036782277473
29.0,13366.0,3.9914036782277473
29.0,13578.0,3.9914036782277473
29.0,13672.0,3.9914036782277473
29.0,13736.0,3.9914036782277473
29.0,14083.0,3.9914036782277473
29.0,14101.0,3.9914036782277473
29.0,14752.0,3.9914036782277473
29.0,14855.0,3.9914036782277473
29.0,15959.0,3.9914036782277473
29.0,16595.0,3.9914036782277473
29.0,18711.0,3.9914036782277473
29.0,19876.0,3.9914036782277473
29.0,21107.0,3.9914036782277473
29.0,21171.0,3.9914036782277473
29.0,21392.0,3.9914036782277473
29.0,22163.0,3.9914036782277473
29.0,22171.0,3.9914036782277473
29.0,22256.0,3.9914036782277473
29.0,22789.0,3.9914036782277473
29.0,23212.0,3.9914036782277473
29.0,23479.0,3.9914036782277473
32.0,304.0,5.613230126881993
32.0,305.0,2.540921509200564
32.0,518.0,5.613230126881993
32.0,1121.0,2.540921509200564
32.0,1124.0,2.540921509200564
32.0,1127.0,5.613230126881993
32.0,1132.0,2.540921509200564
32.0,1194.0,2.540921509200564
32.0,1195.0,2.540921509200564
32.0,1199.0,2.540921509200564
32.0,1200.0,2.540921509200564
32.0,1201.0,2.540921509200564
32.0,1581.0,2.540921509200564
32.0,2321.0,2.540921509200564
32.0,2407.0,2.540921509200564
32.0,2966.0,2.540921509200564
32.0,3721.0,7.4783271970417236
32.0,3753.0,2.540921509200564
32.0,4010.0,2.540921509200564
32.0,4347.0,2.540921509200564
32.0,4402.0,2.540921509200564
32.0,4407.0,5.613230126881993
32.0,4487.0,2.540921509200564
32.0,4853.0,2.540921509200564
32.0,4868.0,2.540921509200564
32.0,5246.0,2.540921509200564
32.0,5634.0,2.540921509200564
32.0,5663.0,2.540921509200564
32.0,5703.0,2.540921509200564
32.0,5938.0,2.540921509200564
32.0,5939.0,2.540921509200564
32.0,5940.0,2.540921509200564
32.0,6450.0,2.540921509200564
32.0,6451.0,2.540921509200564
32.0,6753.0,2.540921509200564
32.0,6859.0,2.540921509200564
32.0,7022.0,2.540921509200564
32.0,7320.0,2.540921509200564
32.0,8517.0,2.540921509200564
32.0,9997.0,5.613230126881993
32.0,9998.0,5.613230126881993
32.0,10308.0,2.540921509200564
32.0,10491.0,2.540921509200564
32.0,11174.0,7.4783271970417236
32.0,11566.0,2.540921509200564
32.0,12144.0,2.540921509200564
32.0,13786.0,2.540921509200564
32.0,14062.0,2.540921509200564
32.0,14077.0,2.540921509200564
32.0,14369.0,2.540921509200564
32.0,14379.0,2.540921509200564
32.0,14494.0,2.540921509200564
32.0,14499.0,8.381040176047383
32.0,14541.0,2.540921509200564
32.0,14571.0,7.4783271970417236
32.0,14572.0,2.540921509200564
32.0,14953.0,7.4783271970417236
32.0,14958.0,2.540921509200564
32.0,15524.0,2.540921509200564
32.0,15967.0,2.540921509200564
32.0,16238.0,2.540921509200564
32.0,16424.0,5.613230126881993
32.0,16560.0,5.613230126881993
32.0,16715.0,5.613230126881993
32.0,16736.0,2.540921509200564
32.0,16743.0,2.540921509200564
32.0,16779.0,2.540921509200564
32.0,16780.0,2.540921509200564
32.0,16782.0,2.540921509200564
32.0,16800.0,2.540921509200564
32.0,16810.0,2.540921509200564
32.0,16816.0,2.540921509200564
32.0,16817.0,5.613230126881993
32.0,16823.0,2.540921509200564
32.0,16824.0,2.540921509200564
32.0,16866.0,2.540921509200564
32.0,16892.0,5.613230126881993
32.0,16909.0,5.613230126881993
32.0,16944.0,2.540921509200564
32.0,17134.0,5.613230126881993
32.0,17135.0,2.540921509200564
32.0,17136.0,2.540921509200564
32.0,17200.0,2.540921509200564
32.0,17252.0,7.4783271970417236
32.0,17292.0,2.540921509200564
32.0,17878.0,2.540921509200564
32.0,17880.0,2.540921509200564
32.0,17896.0,2.540921509200564
32.0,19015.0,2.540921509200564
32.0,19102.0,8.381040176047383
32.0,19165.0,2.540921509200564
32.0,20044.0,2.540921509200564
32.0,21254.0,2.540921509200564
32.0,21336.0,2.540921509200564
32.0,21338.0,2.540921509200564
32.0,21345.0,2.540921509200564
32.0,21348.0,2.540921509200564
32.0,21349.0,2.540921509200564
32.0,21350.0,2.540921509200564
32.0,21499.0,2.540921509200564
32.0,21548.0,8.381040176047383
32.0,21571.0,2.540921509200564
32.0,21577.0,2.540921509200564
32.0,21578.0,2.540921509200564
32.0,21719.0,2.540921509200564
32.0,21784.0,7.4783271970417236
32.0,22726.0,2.540921509200564
32.0,22826.0,2.540921509200564
32.0,22966.0,2.540921509200564
32.0,22967.0,2.540921509200564
32.0,23312.0,5.613230126881993
33.0,282.0,5.534811210380867
33.0,1266.0,9.85831851382545
33.0,1524.0,9.85831851382545
33.0,2281.0,9.85831851382545
33.0,2470.0,9.85831851382545
33.0,2594.0,9.85831851382545
33.0,2651.0,9.85831851382545
33.0,2789.0,5.534811210380867
33.0,6638.0,9.85831851382545
33.0,7591.0,9.85831851382545
33.0,9104.0,9.85831851382545
33.0,11997.0,5.534811210380867
33.0,13311.0,5.534811210380867
33.0,14831.0,5.534811210380867
33.0,16873.0,9.85831851382545
33.0,19350.0,5.534811210380867
33.0,21049.0,5.534811210380867
33.0,21466.0,5.534811210380867
33.0,21626.0,5.534811210380867
33.0,23469.0,5.534811210380867
36.0,206.0,6.330946119242313
36.0,910.0,6.330946119242313
36.0,1894.0,6.330946119242313
36.0,2100.0,6.330946119242313
36.0,2134.0,6.330946119242313
36.0,2429.0,6.330946119242313
36.0,2982.0,6.330946119242313
36.0,4284.0,6.330946119242313
36.0,4523.0,6.330946119242313
36.0,5102.0,6.330946119242313
36.0,5104.0,6.330946119242313
36.0,5223.0,6.330946119242313
36.0,5853.0,6.330946119242313
36.0,7040.0,6.330946119242313
36.0,7398.0,6.330946119242313
36.0,8111.0,6.330946119242313
36.0,9592.0,6.330946119242313
36.0,10196.0,6.330946119242313
36.0,10957.0,6.330946119242313
36.0,11474.0,6.330946119242313
36.0,12161.0,6.330946119242313
36.0,12341.0,6.330946119242313
36.0,12546.0,6.330946119242313
36.0,12547.0,6.330946119242313
36.0,12556.0,6.330946119242313
36.0,12624.0,6.330946119242313
36.0,12737.0,6.330946119242313
36.0,13152.0,6.330946119242313
36.0,13446.0,6.330946119242313
36.0,13483.0,6.330946119242313
36.0,13830.0,6.330946119242313
36.0,14332.0,6.330946119242313
36.0,14423.0,6.330946119242313
36.0,17217.0,6.330946119242313
36.0,17416.0,6.330946119242313
36.0,17664.0,6.330946119242313
36.0,19010.0,6.330946119242313
36.0,19416.0,6.330946119242313
36.0,19498.0,6.330946119242313
36.0,20066.0,6.330946119242313
36.0,20198.0,6.330946119242313
36.0,20873.0,6.330946119242313
36.0,21033.0,6.330946119242313
36.0,21034.0,6.330946119242313
36.0,21094.0,6.330946119242313
36.0,21656.0,6.330946119242313
36.0,22343.0,6.330946119242313
36.0,22371.0,6.330946119242313
36.0,22994.0,6.330946119242313
37.0,1596.0,8.540682521801244
37.0,3229.0,7.736494061531687
37.0,4705.0,8.540682521801244
37.0,4846.0,8.540682521801244
37.0,4954.0,7.736494061531687
37.0,5384.0,7.736494061531687
37.0,10143.0,4.386992809925579
37.0,11545.0,7.736494061531687
37.0,12022.0,8.540682521801244
37.0,13262.0,8.540682521801244
37.0,15634.0,4.1683317089536995
37.0,16390.0,8.540682521801244
37.0,16396.0,8.540682521801244
37.0,16813.0,7.736494061531687
37.0,17653.0,8.540682521801244
37.0,18675.0,8.540682521801244
37.0,21739.0,7.736494061531687
37.0,22670.0,8.540682521801244
37.0,23437.0,8.540682521801244
38.0,511.0,5.590415320854385
38.0,8326.0,5.590415320854385
38.0,11831.0,5.590415320854385
